Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-2689-01A-01D-1549-01	5	59457616	59519068	29	-0.441
TCGA-AF-2689-01A-01D-1549-01	5	59520445	114305760	28856	-0.042
TCGA-AF-2689-01A-01D-1549-01	5	114308824	114315989	2	-2.0644
TCGA-AF-2689-01A-01D-1549-01	5	114318668	123949659	5543	-0.034
TCGA-AF-2689-01A-01D-1549-01	5	123950880	123952404	2	-1.3632
TCGA-AF-2689-01A-01D-1549-01	5	123952610	180360469	34185	-0.049
TCGA-AF-2689-01A-01D-1549-01	6	1014281	17679707	11738	-0.0292
TCGA-AF-2689-01A-01D-1549-01	6	17680115	17682722	3	-1.7255
TCGA-AF-2689-01A-01D-1549-01	6	17682831	162410482	80923	-0.0379
TCGA-AF-2689-01A-01D-1549-01	6	162410527	162603286	23	-0.5125
TCGA-AF-2689-01A-01D-1549-01	6	162615988	170903919	3796	-0.074
TCGA-AF-2689-01A-01D-1549-01	7	705284	3825684	1139	0.2325
TCGA-AF-2689-01A-01D-1549-01	7	3828417	3831871	4	-1.1639
TCGA-AF-2689-01A-01D-1549-01	7	3833337	12059806	3695	0.2419
TCGA-AF-2689-01A-01D-1549-01	7	12061009	12078842	27	-0.4908
TCGA-AF-2689-01A-01D-1549-01	7	12089226	52554862	25915	0.2412
TCGA-AF-2689-01A-01D-1549-01	7	52558571	52559217	4	1.3131
TCGA-AF-2689-01A-01D-1549-01	7	52561107	158385118	50545	0.221
TCGA-AF-2689-01A-01D-1549-01	8	617667	20245414	10867	-0.4397
TCGA-AF-2689-01A-01D-1549-01	8	20245957	20245989	2	-2.143
TCGA-AF-2689-01A-01D-1549-01	8	20248484	29921288	6538	-0.4276
TCGA-AF-2689-01A-01D-1549-01	8	29921846	29922009	2	-3.3236
TCGA-AF-2689-01A-01D-1549-01	8	29922431	37242991	4214	-0.4452
TCGA-AF-2689-01A-01D-1549-01	8	37243584	37243597	2	-2.8987
TCGA-AF-2689-01A-01D-1549-01	8	37245947	53193277	6005	-0.4352
TCGA-AF-2689-01A-01D-1549-01	8	53194629	72533336	11323	0.2664
TCGA-AF-2689-01A-01D-1549-01	8	72533577	72534277	3	-0.7624
TCGA-AF-2689-01A-01D-1549-01	8	72534921	100313571	15676	0.273
TCGA-AF-2689-01A-01D-1549-01	8	100321246	100721946	199	0.012
TCGA-AF-2689-01A-01D-1549-01	8	100724483	129458486	17239	0.2781
TCGA-AF-2689-01A-01D-1549-01	8	129464632	129464930	3	-0.9709
TCGA-AF-2689-01A-01D-1549-01	8	129465115	133075214	2367	0.2554
TCGA-AF-2689-01A-01D-1549-01	8	133080000	133093542	11	-0.2846
TCGA-AF-2689-01A-01D-1549-01	8	133098765	145232496	7040	0.2677
TCGA-AF-2689-01A-01D-1549-01	9	789932	80921732	30221	0.25
TCGA-AF-2689-01A-01D-1549-01	9	80921813	81114175	135	-0.0612
TCGA-AF-2689-01A-01D-1549-01	9	81116883	118070259	24414	0.232
TCGA-AF-2689-01A-01D-1549-01	9	118073376	118083076	5	-0.8283
TCGA-AF-2689-01A-01D-1549-01	9	118084204	140938752	13248	0.225
TCGA-AF-2689-01A-01D-1549-01	10	415240	88224324	51634	0.1806
TCGA-AF-2689-01A-01D-1549-01	10	88232084	119118598	18922	-0.4111
TCGA-AF-2689-01A-01D-1549-01	10	119118860	135225087	10299	0.1824
TCGA-AF-2689-01A-01D-1549-01	11	456120	2171892	490	-0.0407
TCGA-AF-2689-01A-01D-1549-01	11	2171922	2238396	17	0.5631
TCGA-AF-2689-01A-01D-1549-01	11	2241215	116531739	64628	-0.0493
TCGA-AF-2689-01A-01D-1549-01	11	116531950	116532065	2	-2.171
TCGA-AF-2689-01A-01D-1549-01	11	116532066	134142530	12090	-0.0734
TCGA-AF-2689-01A-01D-1549-01	12	889902	133161346	73936	-0.0444
TCGA-AF-2689-01A-01D-1549-01	13	19450806	56241742	21890	0.2251
TCGA-AF-2689-01A-01D-1549-01	13	56242513	56247498	7	-0.7584
TCGA-AF-2689-01A-01D-1549-01	13	56249063	114987458	34746	0.2243
TCGA-AF-2689-01A-01D-1549-01	14	20501368	30329637	4811	-0.405
TCGA-AF-2689-01A-01D-1549-01	14	30330112	30330206	2	-2.4521
TCGA-AF-2689-01A-01D-1549-01	14	30331443	69318189	22126	-0.4109
TCGA-AF-2689-01A-01D-1549-01	14	69318251	69318262	2	-2.1696
TCGA-AF-2689-01A-01D-1549-01	14	69318352	78294672	5498	-0.4199
TCGA-AF-2689-01A-01D-1549-01	14	78296244	78296468	2	-1.9993
TCGA-AF-2689-01A-01D-1549-01	14	78298732	105988038	16952	-0.4326
TCGA-AF-2689-01A-01D-1549-01	15	23687685	81083215	32458	-0.0376
TCGA-AF-2689-01A-01D-1549-01	15	81083770	81286568	160	-0.3897
TCGA-AF-2689-01A-01D-1549-01	15	81288307	96358681	8613	-0.0437
TCGA-AF-2689-01A-01D-1549-01	15	96360817	96361098	2	-1.3142
TCGA-AF-2689-01A-01D-1549-01	15	96361379	101884307	3290	-0.0485
TCGA-AF-2689-01A-01D-1549-01	16	653459	6561899	2639	0.2132
TCGA-AF-2689-01A-01D-1549-01	16	6562606	6588852	45	-0.0292
TCGA-AF-2689-01A-01D-1549-01	16	6590119	6632888	45	-0.5254
TCGA-AF-2689-01A-01D-1549-01	16	7132183	82226579	33878	0.2314
TCGA-AF-2689-01A-01D-1549-01	16	82226717	82267537	37	-0.698
TCGA-AF-2689-01A-01D-1549-01	16	82273181	89379936	4150	0.2461
TCGA-AF-2689-01A-01D-1549-01	17	987221	15557740	7461	-0.4462
TCGA-AF-2689-01A-01D-1549-01	17	15565258	16068470	171	-1.869
TCGA-AF-2689-01A-01D-1549-01	17	16070622	18692670	1109	-0.4248
TCGA-AF-2689-01A-01D-1549-01	17	18695707	18696073	2	-1.9796
TCGA-AF-2689-01A-01D-1549-01	17	18699071	21305392	881	-0.4184
TCGA-AF-2689-01A-01D-1549-01	17	25270517	27217706	872	0.0395
TCGA-AF-2689-01A-01D-1549-01	17	27235277	27709893	250	0.4676
TCGA-AF-2689-01A-01D-1549-01	17	27711153	28363513	249	0.153
TCGA-AF-2689-01A-01D-1549-01	17	28364967	29488840	402	-0.39
TCGA-AF-2689-01A-01D-1549-01	17	29492423	29492496	2	-2.1772
TCGA-AF-2689-01A-01D-1549-01	17	29495201	37057284	3452	-0.4186
TCGA-AF-2689-01A-01D-1549-01	17	37057517	42198170	2447	0.0186
TCGA-AF-2689-01A-01D-1549-01	17	42204443	46020698	1141	-0.4285
TCGA-AF-2689-01A-01D-1549-01	17	46022065	46022577	2	-2.0253
TCGA-AF-2689-01A-01D-1549-01	17	46022705	52816500	3540	-0.403
TCGA-AF-2689-01A-01D-1549-01	17	52817161	52952001	129	0.0737
TCGA-AF-2689-01A-01D-1549-01	17	52953030	53522432	413	0.3702
TCGA-AF-2689-01A-01D-1549-01	17	53524683	56189339	2019	0.0183
TCGA-AF-2689-01A-01D-1549-01	17	56190984	57760379	695	0.5088
TCGA-AF-2689-01A-01D-1549-01	17	57762234	58350644	243	0.7794
TCGA-AF-2689-01A-01D-1549-01	17	58357990	58803059	210	1.0694
TCGA-AF-2689-01A-01D-1549-01	17	58807823	58949506	87	1.4535
TCGA-AF-2689-01A-01D-1549-01	17	58950346	59115393	78	1.21
TCGA-AF-2689-01A-01D-1549-01	17	59131179	59246759	54	0.6058
TCGA-AF-2689-01A-01D-1549-01	17	59248546	61199706	933	0.3371
TCGA-AF-2689-01A-01D-1549-01	17	61206661	61891667	301	0.8179
TCGA-AF-2689-01A-01D-1549-01	17	61894981	62693796	408	0.2931
TCGA-AF-2689-01A-01D-1549-01	17	62694738	62798648	49	0.7468
TCGA-AF-2689-01A-01D-1549-01	17	62802587	62948573	21	0.3979
TCGA-AF-2689-01A-01D-1549-01	17	62948926	64852349	1190	0.7977
TCGA-AF-2689-01A-01D-1549-01	17	64852404	65538502	446	0.5503
TCGA-AF-2689-01A-01D-1549-01	17	65548540	65754395	137	-0.0817
TCGA-AF-2689-01A-01D-1549-01	17	65759425	66354011	207	0.5262
TCGA-AF-2689-01A-01D-1549-01	17	66356581	67195813	592	0.3063
TCGA-AF-2689-01A-01D-1549-01	17	67196352	70206659	2179	0.061
TCGA-AF-2689-01A-01D-1549-01	17	70210440	70964087	624	0.3779
TCGA-AF-2689-01A-01D-1549-01	17	70968440	71816926	578	-0.1087
TCGA-AF-2689-01A-01D-1549-01	17	72691928	80917016	3385	0.2258
TCGA-AF-2689-01A-01D-1549-01	18	329586	41244833	21686	-0.4087
TCGA-AF-2689-01A-01D-1549-01	18	41244911	41244951	2	-2.208
TCGA-AF-2689-01A-01D-1549-01	18	41245773	42377061	636	-0.4109
TCGA-AF-2689-01A-01D-1549-01	18	42377713	42485187	79	-1.9638
TCGA-AF-2689-01A-01D-1549-01	18	42489773	77109240	20205	-0.4115
TCGA-AF-2689-01A-01D-1549-01	19	284018	8124533	2329	-0.1391
TCGA-AF-2689-01A-01D-1549-01	19	8125342	46614057	16608	0.2122
TCGA-AF-2689-01A-01D-1549-01	19	46616425	58878226	5008	-0.1354
TCGA-AF-2689-01A-01D-1549-01	20	455764	14691122	8969	-0.4138
TCGA-AF-2689-01A-01D-1549-01	20	15165524	15563109	319	-1.9015
TCGA-AF-2689-01A-01D-1549-01	20	15564114	15574926	13	-4.3085
TCGA-AF-2689-01A-01D-1549-01	20	15575007	15626539	64	-1.8751
TCGA-AF-2689-01A-01D-1549-01	20	15637240	24540231	6749	-0.4164
TCGA-AF-2689-01A-01D-1549-01	20	24542451	30680352	1099	0.6437
TCGA-AF-2689-01A-01D-1549-01	20	30682677	31001664	139	0.9549
TCGA-AF-2689-01A-01D-1549-01	20	31004857	38034463	3696	0.6086
TCGA-AF-2689-01A-01D-1549-01	20	38038991	38042046	3	-0.7956
TCGA-AF-2689-01A-01D-1549-01	20	38046128	62219837	16217	0.6338
TCGA-AF-2689-01A-01D-1549-01	21	15347621	40236810	16072	-0.4067
TCGA-AF-2689-01A-01D-1549-01	21	40241070	40263551	7	-1.1591
TCGA-AF-2689-01A-01D-1549-01	21	40265903	47678774	4481	-0.4038
TCGA-AF-2689-01A-01D-1549-01	22	17423930	49331012	16921	-0.0594
TCGA-AF-2689-01A-01D-1549-01	23	3157107	56683375	23265	0.0197
TCGA-AF-2689-01A-01D-1549-01	23	56683669	56842417	80	-0.6372
TCGA-AF-2689-01A-01D-1549-01	23	56846257	67123772	2331	-0.033
TCGA-AF-2689-01A-01D-1549-01	23	67126367	67130358	2	-1.5098
TCGA-AF-2689-01A-01D-1549-01	23	67130648	154905589	38113	-0.0052
TCGA-AF-2690-10A-01D-1732-01	1	3218610	247813706	129173	0.0015
TCGA-AF-2690-10A-01D-1732-01	2	484222	106146307	55733	-0.0014
TCGA-AF-2690-10A-01D-1732-01	2	106146375	106152104	2	-2.0561
TCGA-AF-2690-10A-01D-1732-01	2	106152252	127696077	10660	0.002
TCGA-AF-2690-10A-01D-1732-01	2	127696372	127696827	2	-1.9677
TCGA-AF-2690-10A-01D-1732-01	2	127696860	234620958	60054	-0.0021
TCGA-AF-2690-10A-01D-1732-01	2	234621086	234663042	26	0.4574
TCGA-AF-2690-10A-01D-1732-01	2	234663045	242476062	4858	0.0037
TCGA-AF-2690-10A-01D-1732-01	3	2212571	197538677	106401	-0.001
TCGA-AF-2690-10A-01D-1732-01	4	1053934	188763651	102766	0.0027
TCGA-AF-2690-10A-01D-1732-01	5	914233	180360469	100535	3e-04
TCGA-AF-2690-10A-01D-1732-01	6	1014281	170903919	96513	-0.0014
TCGA-AF-2690-10A-01D-1732-01	7	705284	158385118	81344	0.0012
TCGA-AF-2690-10A-01D-1732-01	8	617667	60856302	32263	0.0029
TCGA-AF-2690-10A-01D-1732-01	8	60856330	60857467	2	-1.5376
TCGA-AF-2690-10A-01D-1732-01	8	60857620	145232496	49291	9e-04
TCGA-AF-2690-10A-01D-1732-01	9	789932	90345156	36880	1e-04
TCGA-AF-2690-10A-01D-1732-01	9	90345259	90386901	39	0.2897
TCGA-AF-2690-10A-01D-1732-01	9	90389188	140938752	31120	0.0039
TCGA-AF-2690-10A-01D-1732-01	10	415240	5133690	3059	-0.013
TCGA-AF-2690-10A-01D-1732-01	10	5134043	5134511	4	-1.0504
TCGA-AF-2690-10A-01D-1732-01	10	5136915	135225087	77831	0.0029
TCGA-AF-2690-10A-01D-1732-01	11	456120	6305891	2718	0.0049
TCGA-AF-2690-10A-01D-1732-01	11	6305977	6306942	2	-1.4239
TCGA-AF-2690-10A-01D-1732-01	11	6309355	67123317	32811	0.006
TCGA-AF-2690-10A-01D-1732-01	11	67125223	67125451	2	-2.4736
TCGA-AF-2690-10A-01D-1732-01	11	67125964	134142530	41735	0.0026
TCGA-AF-2690-10A-01D-1732-01	12	889902	40301524	20099	-0.0018
TCGA-AF-2690-10A-01D-1732-01	12	40303505	40303506	2	-1.6805
TCGA-AF-2690-10A-01D-1732-01	12	40303631	63626622	13023	0.0019
TCGA-AF-2690-10A-01D-1732-01	12	63626692	63626926	2	-1.4314
TCGA-AF-2690-10A-01D-1732-01	12	63628093	133161346	40835	0
TCGA-AF-2690-10A-01D-1732-01	13	19450806	114987458	56658	0.0015
TCGA-AF-2690-10A-01D-1732-01	14	20501368	56928167	19547	0.001
TCGA-AF-2690-10A-01D-1732-01	14	56931092	56988560	60	-0.9928
TCGA-AF-2690-10A-01D-1732-01	14	56989637	105988038	29848	0.001
TCGA-AF-2690-10A-01D-1732-01	15	23687685	94541428	40006	0.0014
TCGA-AF-2690-10A-01D-1732-01	15	94541739	94542374	2	-1.3805
TCGA-AF-2690-10A-01D-1732-01	15	94542503	101884307	4534	-8e-04
TCGA-AF-2690-10A-01D-1732-01	16	653459	10361157	5108	-0.0033
TCGA-AF-2690-10A-01D-1732-01	16	10363011	10367887	8	-0.7218
TCGA-AF-2690-10A-01D-1732-01	16	10367893	89379936	35694	-0.0013
TCGA-AF-2690-10A-01D-1732-01	17	987221	80917016	36995	0.0037
TCGA-AF-2690-10A-01D-1732-01	18	329586	77109240	42677	-3e-04
TCGA-AF-2690-10A-01D-1732-01	19	284018	58878226	23957	0.0019
TCGA-AF-2690-10A-01D-1732-01	20	455764	62219837	37294	0.001
TCGA-AF-2690-10A-01D-1732-01	21	15347621	47678774	20588	-0.0037
TCGA-AF-2690-10A-01D-1732-01	22	17423930	49331012	16930	0.0046
TCGA-AF-2690-10A-01D-1732-01	23	3157107	134075585	54723	-1e-04
TCGA-AF-2690-10A-01D-1732-01	23	134078343	134119903	31	0.3736
TCGA-AF-2690-10A-01D-1732-01	23	134120115	154905589	9057	0.0067
TCGA-AF-2690-01A-02D-1732-01	1	3218610	15309522	6508	-0.3088
TCGA-AF-2690-01A-02D-1732-01	1	15309861	15309901	2	-2.1934
TCGA-AF-2690-01A-02D-1732-01	1	15312596	63469503	26771	-0.2747
TCGA-AF-2690-01A-02D-1732-01	1	63471492	63472103	2	-2.4696
TCGA-AF-2690-01A-02D-1732-01	1	63472868	91231747	17210	-0.2429
TCGA-AF-2690-01A-02D-1732-01	1	91235443	91235489	2	-2.8328
TCGA-AF-2690-01A-02D-1732-01	1	91235578	151062311	17565	-0.2439
TCGA-AF-2690-01A-02D-1732-01	1	151062957	172464519	13741	-0.0024
TCGA-AF-2690-01A-02D-1732-01	1	172464899	172465222	2	-1.329
TCGA-AF-2690-01A-02D-1732-01	1	172466509	187605323	9256	-0.0023
TCGA-AF-2690-01A-02D-1732-01	1	187606051	187607733	4	-0.874
TCGA-AF-2690-01A-02D-1732-01	1	187611232	187686095	66	-0.0169
TCGA-AF-2690-01A-02D-1732-01	1	187689852	187690536	2	-2.4167
TCGA-AF-2690-01A-02D-1732-01	1	187690973	247813706	37815	-0.0071
TCGA-AF-2690-01A-02D-1732-01	2	484222	65650409	37819	0.1667
TCGA-AF-2690-01A-02D-1732-01	2	65650872	65651356	2	-0.999
TCGA-AF-2690-01A-02D-1732-01	2	65656366	67154656	1082	0.1852
TCGA-AF-2690-01A-02D-1732-01	2	67157160	67158316	2	-1.0837
TCGA-AF-2690-01A-02D-1732-01	2	67159055	106146307	16804	0.1707
TCGA-AF-2690-01A-02D-1732-01	2	106146375	106152104	2	-2.1845
TCGA-AF-2690-01A-02D-1732-01	2	106152252	149933922	22122	0.15
TCGA-AF-2690-01A-02D-1732-01	2	149934100	149934244	2	-1.7722
TCGA-AF-2690-01A-02D-1732-01	2	149934287	164511442	8601	0.1751
TCGA-AF-2690-01A-02D-1732-01	2	164511879	164512996	3	-0.9308
TCGA-AF-2690-01A-02D-1732-01	2	164514239	202422866	20800	0.2119
TCGA-AF-2690-01A-02D-1732-01	2	202423395	202423704	3	1.661
TCGA-AF-2690-01A-02D-1732-01	2	202426707	242476062	24050	0.1821
TCGA-AF-2690-01A-02D-1732-01	3	2212571	29518038	16054	-0.0091
TCGA-AF-2690-01A-02D-1732-01	3	29518548	29519698	4	-0.9896
TCGA-AF-2690-01A-02D-1732-01	3	29520713	65248425	20675	0.0261
TCGA-AF-2690-01A-02D-1732-01	3	65248854	65248879	2	-1.3533
TCGA-AF-2690-01A-02D-1732-01	3	65251574	68015551	1771	0.0443
TCGA-AF-2690-01A-02D-1732-01	3	68016873	68017354	3	-0.9254
TCGA-AF-2690-01A-02D-1732-01	3	68023117	96407846	13720	-0.0073
TCGA-AF-2690-01A-02D-1732-01	3	96408023	96409966	3	-1.71
TCGA-AF-2690-01A-02D-1732-01	3	96411154	184474965	47010	0.013
TCGA-AF-2690-01A-02D-1732-01	3	184475340	184475833	2	-1.8545
TCGA-AF-2690-01A-02D-1732-01	3	184476594	197538677	7096	0.0224
TCGA-AF-2690-01A-02D-1732-01	4	1053934	6367119	2799	-0.312
TCGA-AF-2690-01A-02D-1732-01	4	6367169	6369352	2	-1.8396
TCGA-AF-2690-01A-02D-1732-01	4	6369384	23992879	11379	-0.2639
TCGA-AF-2690-01A-02D-1732-01	4	23999673	24000040	2	-1.9661
TCGA-AF-2690-01A-02D-1732-01	4	24000480	33153342	5662	-0.2563
TCGA-AF-2690-01A-02D-1732-01	4	33153371	33153814	2	-2.1104
TCGA-AF-2690-01A-02D-1732-01	4	33158269	34303130	574	-0.2594
TCGA-AF-2690-01A-02D-1732-01	4	34303907	34308023	3	-1.299
TCGA-AF-2690-01A-02D-1732-01	4	34313301	188763651	82166	-0.2378
TCGA-AF-2690-01A-02D-1732-01	5	914233	9191574	5973	-0.0855
TCGA-AF-2690-01A-02D-1732-01	5	9191681	9192881	3	-1.1517
TCGA-AF-2690-01A-02D-1732-01	5	9194367	16793151	4435	-0.0015
TCGA-AF-2690-01A-02D-1732-01	5	16794133	16795073	2	-2.4588
TCGA-AF-2690-01A-02D-1732-01	5	16795287	58177886	20569	-0.0806
TCGA-AF-2690-01A-02D-1732-01	5	58178083	58178546	2	-2.3936
TCGA-AF-2690-01A-02D-1732-01	5	58188586	75044276	8725	-0.235
TCGA-AF-2690-01A-02D-1732-01	5	75046053	75046654	2	-2.2559
TCGA-AF-2690-01A-02D-1732-01	5	75046962	123942340	26515	-0.253
TCGA-AF-2690-01A-02D-1732-01	5	123942551	123946822	2	-1.755
TCGA-AF-2690-01A-02D-1732-01	5	123948730	157796317	20496	-0.2464
TCGA-AF-2690-01A-02D-1732-01	5	157796740	157798884	2	-2.7622
TCGA-AF-2690-01A-02D-1732-01	5	157801335	180360469	13626	-0.2728
TCGA-AF-2690-01A-02D-1732-01	6	1014281	4786490	2651	-0.2471
TCGA-AF-2690-01A-02D-1732-01	6	4787160	4787796	3	-2.1012
TCGA-AF-2690-01A-02D-1732-01	6	4789259	152941859	83644	-0.2051
TCGA-AF-2690-01A-02D-1732-01	6	152942821	152942997	2	-1.4072
TCGA-AF-2690-01A-02D-1732-01	6	152944891	156139202	2172	-0.2091
TCGA-AF-2690-01A-02D-1732-01	6	156139555	156139645	2	-2.0716
TCGA-AF-2690-01A-02D-1732-01	6	156140443	170903919	7874	-0.24
TCGA-AF-2690-01A-02D-1732-01	7	705284	7967887	2982	0.3686
TCGA-AF-2690-01A-02D-1732-01	7	7969336	7969518	2	1.5847
TCGA-AF-2690-01A-02D-1732-01	7	7970015	50871351	26565	0.3785
TCGA-AF-2690-01A-02D-1732-01	7	50871909	50878411	6	0.8239
TCGA-AF-2690-01A-02D-1732-01	7	50879079	50903934	26	0.4251
TCGA-AF-2690-01A-02D-1732-01	7	50904069	50906821	6	0.1734
TCGA-AF-2690-01A-02D-1732-01	7	50906903	56241584	3562	0.5141
TCGA-AF-2690-01A-02D-1732-01	7	56246365	56247391	2	-2.2327
TCGA-AF-2690-01A-02D-1732-01	7	56252266	57924999	234	0.3203
TCGA-AF-2690-01A-02D-1732-01	7	57935910	77834784	5696	-0.0464
TCGA-AF-2690-01A-02D-1732-01	7	77836123	77846734	13	-0.3116
TCGA-AF-2690-01A-02D-1732-01	7	77847508	80925648	2015	0.0125
TCGA-AF-2690-01A-02D-1732-01	7	80926962	80928102	2	-0.9302
TCGA-AF-2690-01A-02D-1732-01	7	80930221	158385118	40195	-0.0036
TCGA-AF-2690-01A-02D-1732-01	8	617667	21038301	11578	-0.3036
TCGA-AF-2690-01A-02D-1732-01	8	21042037	21165085	111	0.0249
TCGA-AF-2690-01A-02D-1732-01	8	21172943	38938365	10655	-0.2907
TCGA-AF-2690-01A-02D-1732-01	8	38942504	38949525	6	1.0091
TCGA-AF-2690-01A-02D-1732-01	8	38949984	41744611	1706	-0.3009
TCGA-AF-2690-01A-02D-1732-01	8	41745534	42133128	196	0.7414
TCGA-AF-2690-01A-02D-1732-01	8	42139784	42146490	25	1.0466
TCGA-AF-2690-01A-02D-1732-01	8	42148152	42148532	4	0.5804
TCGA-AF-2690-01A-02D-1732-01	8	42149126	42227815	124	1.1882
TCGA-AF-2690-01A-02D-1732-01	8	42231786	42933372	303	0.9258
TCGA-AF-2690-01A-02D-1732-01	8	47460945	102681337	31334	0.5003
TCGA-AF-2690-01A-02D-1732-01	8	102681760	102682533	3	-0.3901
TCGA-AF-2690-01A-02D-1732-01	8	102683331	121826822	10812	0.5045
TCGA-AF-2690-01A-02D-1732-01	8	121827468	121827497	3	-0.424
TCGA-AF-2690-01A-02D-1732-01	8	121828919	145232496	14635	0.5807
TCGA-AF-2690-01A-02D-1732-01	9	789932	19509905	11712	0.414
TCGA-AF-2690-01A-02D-1732-01	9	19510856	19511096	2	1.7603
TCGA-AF-2690-01A-02D-1732-01	9	19511367	38382340	11296	0.4106
TCGA-AF-2690-01A-02D-1732-01	9	38382469	38388478	10	-0.1395
TCGA-AF-2690-01A-02D-1732-01	9	38389600	71039044	323	0.395
TCGA-AF-2690-01A-02D-1732-01	9	71039940	83856422	9071	-0.0029
TCGA-AF-2690-01A-02D-1732-01	9	83861936	83863269	2	-1.9347
TCGA-AF-2690-01A-02D-1732-01	9	83863398	93752813	6631	-0.0408
TCGA-AF-2690-01A-02D-1732-01	9	93754720	93754829	3	-1.1317
TCGA-AF-2690-01A-02D-1732-01	9	93755170	117914221	15575	0.0088
TCGA-AF-2690-01A-02D-1732-01	9	117916009	117916678	3	-1.0782
TCGA-AF-2690-01A-02D-1732-01	9	117917190	140938752	13358	-0.0348
TCGA-AF-2690-01A-02D-1732-01	10	415240	5133690	3058	-0.0515
TCGA-AF-2690-01A-02D-1732-01	10	5134043	5134511	4	-1.0538
TCGA-AF-2690-01A-02D-1732-01	10	5136915	69537895	36688	-0.0758
TCGA-AF-2690-01A-02D-1732-01	10	69539850	69541523	3	-1.2722
TCGA-AF-2690-01A-02D-1732-01	10	69543722	135225087	41051	-0.0664
TCGA-AF-2690-01A-02D-1732-01	11	456120	134142530	77219	0.0862
TCGA-AF-2690-01A-02D-1732-01	12	889902	22413637	12403	-0.0087
TCGA-AF-2690-01A-02D-1732-01	12	22415503	22415533	2	-1.0803
TCGA-AF-2690-01A-02D-1732-01	12	22415829	55797805	16096	-0.0163
TCGA-AF-2690-01A-02D-1732-01	12	55803122	55803668	2	-0.8379
TCGA-AF-2690-01A-02D-1732-01	12	55809968	121641509	40197	-0.0096
TCGA-AF-2690-01A-02D-1732-01	12	121641625	121643856	2	-1.3927
TCGA-AF-2690-01A-02D-1732-01	12	121644569	126799333	2768	-0.0491
TCGA-AF-2690-01A-02D-1732-01	12	126799530	126799545	2	1.2716
TCGA-AF-2690-01A-02D-1732-01	12	126800849	129410250	1223	-0.104
TCGA-AF-2690-01A-02D-1732-01	12	129411112	129417765	4	-1.1906
TCGA-AF-2690-01A-02D-1732-01	12	129420150	133161346	1191	-0.0853
TCGA-AF-2690-01A-02D-1732-01	13	19450806	75328649	31919	0.2042
TCGA-AF-2690-01A-02D-1732-01	13	75336985	75337021	2	-1.547
TCGA-AF-2690-01A-02D-1732-01	13	75338360	83652860	5172	0.2092
TCGA-AF-2690-01A-02D-1732-01	13	83655252	83655428	2	-1.257
TCGA-AF-2690-01A-02D-1732-01	13	83656419	107553416	14907	0.1993
TCGA-AF-2690-01A-02D-1732-01	13	107557567	107562307	2	-1.224
TCGA-AF-2690-01A-02D-1732-01	13	107568657	114987458	4633	0.2022
TCGA-AF-2690-01A-02D-1732-01	14	20501368	25580659	2166	0.1863
TCGA-AF-2690-01A-02D-1732-01	14	25581621	25581789	2	-1.664
TCGA-AF-2690-01A-02D-1732-01	14	25584386	46590910	11031	0.1778
TCGA-AF-2690-01A-02D-1732-01	14	46592058	46592177	2	-1.9102
TCGA-AF-2690-01A-02D-1732-01	14	46592900	56928167	6339	0.2013
TCGA-AF-2690-01A-02D-1732-01	14	56931092	56941364	9	-2.6729
TCGA-AF-2690-01A-02D-1732-01	14	56941474	56944399	4	-6.7769
TCGA-AF-2690-01A-02D-1732-01	14	56944753	56988560	47	-2.0965
TCGA-AF-2690-01A-02D-1732-01	14	56989637	57130403	118	0.2236
TCGA-AF-2690-01A-02D-1732-01	14	57130787	57130977	2	-1.7604
TCGA-AF-2690-01A-02D-1732-01	14	57141867	67747919	6298	0.182
TCGA-AF-2690-01A-02D-1732-01	14	67750627	73970691	3862	-0.2378
TCGA-AF-2690-01A-02D-1732-01	14	73972535	81172126	4601	0.1731
TCGA-AF-2690-01A-02D-1732-01	14	81176358	105988038	14908	-0.2586
TCGA-AF-2690-01A-02D-1732-01	15	23687685	68825675	25535	-0.0107
TCGA-AF-2690-01A-02D-1732-01	15	68826274	68960014	83	-0.6134
TCGA-AF-2690-01A-02D-1732-01	15	68961024	101884307	18872	-0.0153
TCGA-AF-2690-01A-02D-1732-01	16	653459	87269420	40161	-0.0313
TCGA-AF-2690-01A-02D-1732-01	16	87270315	87270478	2	-1.5006
TCGA-AF-2690-01A-02D-1732-01	16	87280769	89379936	600	-0.0471
TCGA-AF-2690-01A-02D-1732-01	17	987221	5958701	2278	-0.3159
TCGA-AF-2690-01A-02D-1732-01	17	5960849	5962383	4	-2.7437
TCGA-AF-2690-01A-02D-1732-01	17	5963959	21305392	7331	-0.2993
TCGA-AF-2690-01A-02D-1732-01	17	25270517	74997452	24930	0.1938
TCGA-AF-2690-01A-02D-1732-01	17	74998074	75021305	9	-0.751
TCGA-AF-2690-01A-02D-1732-01	17	75023388	80917016	2412	0.1688
TCGA-AF-2690-01A-02D-1732-01	18	329586	21034108	9366	-0.2766
TCGA-AF-2690-01A-02D-1732-01	18	21036332	27506062	4038	-0.578
TCGA-AF-2690-01A-02D-1732-01	18	27506264	37992313	6418	-0.2436
TCGA-AF-2690-01A-02D-1732-01	18	37992579	37993734	10	-1.0481
TCGA-AF-2690-01A-02D-1732-01	18	37993745	45650398	4737	-0.2645
TCGA-AF-2690-01A-02D-1732-01	18	45652986	46454048	588	-0.6158
TCGA-AF-2690-01A-02D-1732-01	18	46456130	46482141	11	-1.3576
